,Case ID,Activity,Timestamp
1482,1-475885658,Accepted-Wait,2011/09/05 07:42:45.000
1483,1-475885658,Queued-Awaiting Assignment,2012/02/01 12:46:34.000
1484,1-475885658,Accepted-In Progress,2011/11/23 03:06:00.000
1485,1-475885658,Accepted-Wait,2011/11/23 05:34:17.000
1486,1-475885658,Accepted-In Progress,2011/11/23 05:34:05.000
1490,1-475885658,Queued-Awaiting Assignment,2011/12/01 08:21:50.000
1488,1-475885658,Queued-Awaiting Assignment,2012/02/01 12:46:52.000
1489,1-475885658,Queued-Awaiting Assignment,2011/11/23 07:01:26.000
1480,1-475885658,Accepted-Wait,2012/02/20 07:15:14.000
1491,1-475885658,Accepted-In Progress,2012/02/01 12:46:08.000
1492,1-475885658,Accepted-In Progress,2011/02/03 08:46:37.000
1487,1-475885658,Accepted-In Progress,2012/02/01 12:46:35.000
1478,1-475885658,Completed-Closed,2012/02/21 13:11:24.000
1479,1-475885658,Queued-Awaiting Assignment,2011/11/23 03:07:23.000
1465,1-475885658,Queued-Awaiting Assignment,2012/02/22 09:38:05.000
1464,1-475885658,Accepted-Assigned,2011/08/31 10:19:47.000
1477,1-475885658,Completed-Closed,2011/09/15 09:03:05.000
1467,1-475885658,Accepted-In Progress,2012/02/21 13:05:44.000
1468,1-475885658,Completed-Closed,2012/04/12 04:16:30.000
1469,1-475885658,Accepted-In Progress,2012/02/22 09:35:04.000
1470,1-475885658,Queued-Awaiting Assignment,2012/02/22 12:33:12.000
1466,1-475885658,Accepted-Assigned,2012/02/22 12:34:25.000
1472,1-475885658,Accepted-In Progress,2012/02/22 12:32:16.000
1473,1-475885658,Accepted-In Progress,2012/02/20 06:22:51.000
1474,1-475885658,Accepted-In Progress,2012/02/22 12:33:56.000
1475,1-475885658,Queued-Awaiting Assignment,2012/02/21 10:23:12.000
1476,1-475885658,Accepted-Wait,2012/02/27 15:51:51.000
1471,1-475885658,Accepted-In Progress,2012/02/21 12:46:17.000
1493,1-479002951,Accepted-In Progress,2011/02/04 14:21:41.000
1494,1-479002951,Accepted-Wait,2011/03/13 13:11:06.000
1495,1-479002951,Completed-Closed,2012/02/29 14:27:21.000
1496,1-489198755,Accepted-In Progress,2011/02/08 16:10:53.000
1497,1-489198755,Accepted-Wait,2011/03/21 17:26:55.000
1498,1-489198755,Completed-Closed,2012/02/14 16:45:26.000
1500,1-494629702,Accepted-In Progress,2011/02/10 08:09:38.000
1499,1-494629702,Accepted-In Progress,2012/02/08 14:39:15.000
1501,1-494629702,Completed-Closed,2012/02/08 14:41:05.000
1505,1-494871141,Accepted-In Progress,2011/02/10 13:11:43.000
1504,1-494871141,Queued-Awaiting Assignment,2011/02/15 14:09:10.000
1506,1-494871141,Accepted-In Progress,2011/02/15 14:42:18.000
1502,1-494871141,Accepted-Wait,2011/02/23 10:10:50.000
1503,1-494871141,Completed-Closed,2012/02/02 12:55:27.000
1507,1-495101458,Accepted-In Progress,2011/02/10 15:22:20.000
1508,1-495101458,Accepted-In Progress,2012/02/21 15:29:33.000
1509,1-495101458,Completed-Closed,2012/02/21 15:29:35.000
1510,1-497807633,Accepted-In Progress,2011/02/16 08:51:55.000
1511,1-497807633,Queued-Awaiting Assignment,2011/02/16 09:05:00.000
1512,1-497807633,Accepted-In Progress,2011/02/16 10:22:59.000
1513,1-497807633,Accepted-Assigned,2011/02/16 10:23:08.000
1514,1-497807633,Accepted-In Progress,2012/01/30 12:45:03.000
1515,1-497807633,Completed-Closed,2012/01/30 12:47:13.000
1518,1-498002861,Accepted-In Progress,2011/02/16 13:36:35.000
1516,1-498002861,Accepted-Wait,2011/10/27 16:58:55.000
1517,1-498002861,Completed-Closed,2012/04/18 09:46:11.000
1519,1-498324124,Accepted-In Progress,2011/02/16 16:40:03.000
1520,1-498324124,Accepted-Assigned,2011/02/17 12:13:53.000
1521,1-498324124,Accepted-Assigned,2011/04/19 14:41:04.000
1522,1-498324124,Accepted-Wait,2011/04/19 17:06:09.000
1523,1-498324124,Accepted-Wait,2011/08/22 08:26:48.000
1524,1-498324124,Accepted-Assigned,2011/10/12 11:55:22.000
1525,1-498324124,Accepted-Wait,2011/12/05 13:10:34.000
1526,1-498324124,Accepted-Wait,2012/01/13 10:31:51.000
1527,1-498324124,Completed-Closed,2012/01/18 15:02:50.000
1532,1-499289128,Accepted-In Progress,2011/02/18 06:03:37.000
1533,1-499289128,Accepted-In Progress,2011/02/18 10:31:26.000
1531,1-499289128,Queued-Awaiting Assignment,2011/02/18 06:09:51.000
1529,1-499289128,Completed-Closed,2012/02/06 21:53:03.000
1528,1-499289128,Accepted-In Progress,2012/02/06 21:51:52.000
1530,1-499289128,Accepted-Assigned,2011/02/18 10:31:49.000
1534,1-499289256,Accepted-In Progress,2011/02/18 06:16:59.000
1535,1-499289256,Queued-Awaiting Assignment,2011/02/18 06:21:17.000
1536,1-499289256,Accepted-In Progress,2011/02/18 10:35:13.000
1537,1-499289256,Accepted-Assigned,2011/02/18 10:35:20.000
1538,1-499289256,Accepted-In Progress,2012/01/30 13:02:57.000
1539,1-499289256,Completed-Closed,2012/01/30 13:03:12.000
1550,1-499540955,Accepted-Wait,2011/10/21 14:19:58.000
1549,1-499540955,Accepted-Assigned,2011/10/14 20:22:02.000
1548,1-499540955,Accepted-In Progress,2011/10/14 20:21:55.000
1547,1-499540955,Accepted-In Progress,2011/02/18 11:21:02.000
1546,1-499540955,Queued-Awaiting Assignment,2011/02/18 11:25:40.000
1544,1-499540955,Queued-Awaiting Assignment,2011/11/11 11:33:54.000
1543,1-499540955,Accepted-In Progress,2012/02/06 20:31:31.000
1542,1-499540955,Completed-Closed,2012/02/06 20:34:44.000
1541,1-499540955,Queued-Awaiting Assignment,2011/10/14 20:21:36.000
1540,1-499540955,Accepted-Assigned,2011/02/18 11:39:05.000
1545,1-499540955,Accepted-In Progress,2011/02/18 11:38:02.000
1556,1-500208339,Accepted-In Progress,2011/02/21 06:53:37.000
1551,1-500208339,Queued-Awaiting Assignment,2011/02/21 07:05:37.000
1552,1-500208339,Accepted-In Progress,2011/02/21 12:18:48.000
1553,1-500208339,Accepted-Assigned,2011/02/21 12:20:39.000
1554,1-500208339,Accepted-In Progress,2012/02/06 20:40:11.000
1555,1-500208339,Completed-Closed,2012/02/06 20:48:59.000
1558,1-500427383,Accepted-In Progress,2011/02/21 09:38:30.000
1559,1-500427383,Accepted-Wait,2011/12/07 14:26:32.000
1557,1-500427383,Completed-Closed,2012/01/02 13:31:52.000
1572,1-501925116,Completed-Closed,2012/01/30 14:01:46.000
1570,1-501925116,Queued-Awaiting Assignment,2011/02/22 15:37:10.000
1569,1-501925116,Accepted-In Progress,2011/02/22 15:37:57.000
1568,1-501925116,Accepted-Assigned,2011/02/22 15:40:58.000
1567,1-501925116,Accepted-In Progress,2011/03/08 10:36:21.000
1566,1-501925116,Accepted-Assigned,2011/03/08 10:38:06.000
1571,1-501925116,Accepted-In Progress,2012/01/30 13:59:43.000
1564,1-501925116,Accepted-Wait,2011/03/08 12:40:05.000
1563,1-501925116,Queued-Awaiting Assignment,2011/04/11 12:32:26.000
1562,1-501925116,Accepted-In Progress,2011/04/11 23:25:11.000
1561,1-501925116,Accepted-Assigned,2011/04/11 23:25:22.000
1560,1-501925116,Accepted-In Progress,2011/02/22 15:33:56.000
1565,1-501925116,Queued-Awaiting Assignment,2011/03/08 10:37:05.000
1573,1-501969547,Accepted-In Progress,2011/02/22 15:10:55.000
1574,1-501969547,Completed-Closed,2012/01/06 11:00:53.000
1577,1-502353485,Accepted-In Progress,2011/02/23 10:17:42.000
1575,1-502353485,Accepted-Wait,2011/05/04 08:18:17.000
1576,1-502353485,Completed-Closed,2012/03/07 12:28:01.000
1578,1-502697671,Accepted-In Progress,2011/02/23 15:35:15.000
1579,1-502697671,Accepted-In Progress,2011/02/27 12:11:47.000
1580,1-502697671,Accepted-Wait,2011/12/08 15:45:33.000
1581,1-502697671,Completed-Closed,2012/02/01 16:46:29.000
1587,1-502769178,Accepted-In Progress,2011/02/23 17:52:29.000
1588,1-502769178,Accepted-In Progress,2011/02/23 17:45:04.000
1586,1-502769178,Accepted-Wait,2011/05/04 10:05:50.000
1585,1-502769178,Queued-Awaiting Assignment,2011/09/05 10:10:57.000
1584,1-502769178,Accepted-Assigned,2011/10/20 09:58:13.000
1583,1-502769178,Completed-Closed,2012/01/25 11:20:10.000
1582,1-502769178,Accepted-Wait,2012/01/08 02:14:30.000
1589,1-504048859,Accepted-In Progress,2011/02/25 19:01:03.000
1590,1-504048859,Accepted-Wait,2011/05/04 08:21:13.000
1591,1-504048859,Accepted-Wait,2012/01/09 10:20:17.000
1592,1-504048859,Completed-Closed,2012/01/09 10:20:18.000
1593,1-504498907,Accepted-In Progress,2011/02/28 15:04:04.000
1594,1-504498907,Completed-Closed,2012/01/03 13:45:32.000
1595,1-505194002,Accepted-In Progress,2011/03/02 15:17:25.000
1596,1-505194002,Completed-Closed,2012/01/12 11:42:55.000
1598,1-505194015,Accepted-In Progress,2011/03/02 15:18:00.000
1597,1-505194015,Completed-Closed,2012/01/12 11:43:58.000
1599,1-505416663,Accepted-In Progress,2011/03/03 10:34:30.000
1600,1-505416663,Queued-Awaiting Assignment,2011/03/03 10:39:32.000
1601,1-505416663,Accepted-In Progress,2011/03/03 10:49:55.000
1602,1-505416663,Accepted-Assigned,2011/03/03 10:50:37.000
1603,1-505416663,Accepted-In Progress,2012/02/29 16:28:01.000
1604,1-505416663,Completed-Closed,2012/02/29 16:29:35.000
1610,1-505443989,Completed-Closed,2012/01/30 13:08:04.000
1605,1-505443989,Accepted-In Progress,2011/03/03 12:21:48.000
1606,1-505443989,Queued-Awaiting Assignment,2011/03/03 12:25:34.000
1607,1-505443989,Accepted-In Progress,2011/03/03 12:29:49.000
1609,1-505443989,Accepted-In Progress,2012/01/30 13:07:26.000
1608,1-505443989,Accepted-Assigned,2011/03/03 12:31:27.000
1612,1-506092586,Accepted-In Progress,2011/03/07 12:36:20.000
1611,1-506092586,Completed-Closed,2012/01/26 11:25:15.000
1613,1-506108491,Accepted-In Progress,2011/03/07 12:38:53.000
1614,1-506108491,Accepted-Wait,2011/03/10 09:18:14.000
1615,1-506108491,Accepted-Assigned,2012/01/10 15:16:51.000
1616,1-506108491,Completed-Closed,2012/01/23 11:15:22.000
1617,1-506236591,Accepted-In Progress,2011/03/07 21:14:33.000
1618,1-506236591,Queued-Awaiting Assignment,2011/03/07 21:38:09.000
1619,1-506236591,Accepted-In Progress,2011/03/18 10:57:59.000
1620,1-506236591,Accepted-Assigned,2011/03/18 10:58:09.000
1621,1-506236591,Accepted-In Progress,2012/01/30 12:57:11.000
1622,1-506236591,Completed-Closed,2012/01/30 12:57:18.000
1624,1-506866218,Accepted-Wait,2011/03/10 10:36:06.000
1625,1-506866218,Accepted-In Progress,2012/05/04 17:02:29.000
1623,1-506866218,Completed-Closed,2012/05/04 17:03:29.000
1626,1-507679771,Accepted-In Progress,2011/03/14 15:04:30.000
1627,1-507679771,Completed-Closed,2012/02/01 16:12:52.000
1628,1-507774379,Accepted-In Progress,2011/03/15 06:32:07.000
1629,1-507774379,Queued-Awaiting Assignment,2011/03/15 06:37:19.000
1630,1-507774379,Accepted-In Progress,2011/03/15 11:41:56.000
1631,1-507774379,Accepted-Assigned,2011/03/15 11:42:27.000
1632,1-507774379,Accepted-In Progress,2012/02/02 22:26:14.000
1633,1-507774379,Completed-Closed,2012/02/02 22:28:26.000
1639,1-508044897,Queued-Awaiting Assignment,2011/03/18 16:20:08.000
1641,1-508044897,Accepted-In Progress,2011/03/24 19:28:23.000
1640,1-508044897,Accepted-In Progress,2011/03/15 20:45:17.000
1638,1-508044897,Queued-Awaiting Assignment,2011/03/24 18:20:41.000
1635,1-508044897,Accepted-In Progress,2011/04/06 16:15:00.000
1636,1-508044897,Completed-Closed,2012/03/15 13:12:23.000
1637,1-508044897,Queued-Awaiting Assignment,2011/04/06 15:39:36.000
1634,1-508044897,Accepted-Wait,2011/03/24 19:30:00.000
1642,1-508462323,Accepted-In Progress,2011/03/17 11:59:36.000
1643,1-508462323,Completed-Closed,2012/03/20 16:19:29.000
1644,1-508825032,Accepted-In Progress,2011/03/18 14:50:57.000
1645,1-508825032,Completed-Closed,2012/01/12 11:47:22.000
1647,1-509892697,Accepted-In Progress,2011/03/23 16:42:24.000
1648,1-509892697,Accepted-Wait,2011/04/07 00:13:29.000
1646,1-509892697,Completed-Closed,2012/01/23 17:30:27.000
1649,1-509912273,Accepted-In Progress,2011/03/23 16:11:24.000
1650,1-509912273,Queued-Awaiting Assignment,2011/03/23 16:41:02.000
1651,1-509912273,Accepted-In Progress,2011/03/23 22:30:06.000
1652,1-509912273,Accepted-Assigned,2011/03/23 22:30:35.000
1653,1-509912273,Accepted-In Progress,2012/01/30 12:53:21.000
1654,1-509912273,Completed-Closed,2012/01/30 12:53:23.000
1655,1-509915742,Accepted-In Progress,2011/03/23 16:00:18.000
1656,1-509915742,Completed-Closed,2012/02/27 15:29:22.000
1661,1-510142147,Accepted-In Progress,2011/03/24 14:03:32.000
1660,1-510142147,Accepted-In Progress,2011/08/26 15:28:34.000
1662,1-510142147,Accepted-Assigned,2012/01/30 13:39:42.000
1658,1-510142147,Accepted-Assigned,2012/01/31 09:44:48.000
1657,1-510142147,Accepted-In Progress,2012/01/31 09:45:06.000
1659,1-510142147,Completed-Closed,2012/01/31 09:45:09.000
1664,1-510399424,Accepted-In Progress,2011/03/25 13:21:36.000
1663,1-510399424,Completed-Closed,2012/02/15 11:41:23.000
1665,1-510423612,Accepted-In Progress,2011/03/25 12:59:02.000
1666,1-510423612,Accepted-In Progress,2012/04/24 15:35:07.000
1667,1-510423612,Completed-Closed,2012/04/24 15:35:09.000
1668,1-511755003,Accepted-In Progress,2011/03/31 12:47:33.000
1669,1-511755003,Accepted-Wait,2011/03/31 12:48:29.000
1670,1-511755003,Accepted-In Progress,2012/04/24 15:11:52.000
1671,1-511755003,Completed-Closed,2012/04/24 15:13:25.000
1677,1-511787661,Accepted-In Progress,2011/03/31 15:35:19.000
1675,1-511787661,Queued-Awaiting Assignment,2011/03/31 13:52:58.000
1676,1-511787661,Accepted-In Progress,2011/03/31 13:51:15.000
1673,1-511787661,Accepted-Assigned,2011/03/31 15:36:46.000
1672,1-511787661,Completed-Closed,2012/02/06 21:19:44.000
1674,1-511787661,Accepted-In Progress,2012/02/06 21:18:11.000
1678,1-512617571,Accepted-In Progress,2011/04/04 12:48:35.000
1679,1-512617571,Accepted-Assigned,2011/04/04 12:49:23.000
1680,1-512617571,Accepted-Assigned,2011/08/18 14:05:34.000
1681,1-512617571,Accepted-In Progress,2011/08/19 16:27:15.000
1682,1-512617571,Accepted-Wait,2011/11/01 14:29:18.000
1683,1-512617571,Completed-Closed,2012/02/15 12:12:58.000
1686,1-512654811,Accepted-In Progress,2011/04/04 12:41:59.000
1684,1-512654811,Queued-Awaiting Assignment,2011/04/04 12:57:11.000
1685,1-512654811,Accepted-In Progress,2012/04/24 09:44:35.000
1687,1-512654811,Completed-Closed,2012/04/24 09:46:08.000
1689,1-513031774,Accepted-In Progress,2011/04/05 08:39:04.000
1688,1-513031774,Completed-Closed,2012/03/13 15:47:40.000
1690,1-513032417,Accepted-In Progress,2011/04/05 10:51:29.000
1691,1-513032417,Queued-Awaiting Assignment,2011/04/05 10:57:11.000
1692,1-513032417,Accepted-In Progress,2011/04/05 11:55:16.000
1693,1-513032417,Accepted-Assigned,2011/04/05 11:56:25.000
1694,1-513032417,Accepted-In Progress,2012/02/06 21:34:32.000
1695,1-513032417,Completed-Closed,2012/02/06 21:35:30.000
1701,1-513135755,Accepted-In Progress,2011/04/05 13:44:05.000
1699,1-513135755,Queued-Awaiting Assignment,2011/04/05 13:41:43.000
1700,1-513135755,Accepted-In Progress,2011/04/05 13:38:03.000
1697,1-513135755,Accepted-Assigned,2011/04/05 13:47:27.000
1696,1-513135755,Completed-Closed,2012/01/30 21:50:05.000
1698,1-513135755,Accepted-In Progress,2012/01/30 21:47:07.000
1702,1-513180623,Accepted-In Progress,2011/04/05 13:43:11.000
1703,1-513180623,Queued-Awaiting Assignment,2011/04/05 13:49:28.000
1704,1-513180623,Accepted-In Progress,2011/04/05 16:59:39.000
1705,1-513180623,Accepted-Assigned,2011/04/05 17:01:29.000
1706,1-513180623,Accepted-In Progress,2012/01/10 11:01:19.000
1707,1-513180623,Completed-Closed,2012/01/10 12:21:57.000
1710,1-513395204,Accepted-In Progress,2011/04/05 17:54:14.000
1708,1-513395204,Accepted-In Progress,2012/04/24 15:14:09.000
1709,1-513395204,Completed-Closed,2012/04/24 15:14:22.000
1712,1-513767190,Accepted-In Progress,2011/04/06 14:15:49.000
1713,1-513767190,Accepted-Assigned,2012/03/28 13:13:09.000
1711,1-513767190,Completed-Closed,2012/04/04 09:28:32.000
1716,1-513864515,Accepted-In Progress,2011/04/06 16:21:18.000
1717,1-513864515,Accepted-In Progress,2011/04/06 16:31:54.000
1714,1-513864515,Accepted-Wait,2012/02/08 06:46:59.000
1715,1-513864515,Completed-Closed,2012/02/08 06:51:52.000
1718,1-513910403,Accepted-In Progress,2011/04/06 17:53:40.000
1719,1-513910403,Accepted-In Progress,2012/04/04 16:55:47.000
1720,1-513910403,Completed-Closed,2012/04/04 16:57:36.000
1721,1-514223574,Accepted-In Progress,2011/04/07 13:21:34.000
1722,1-514223574,Accepted-In Progress,2012/04/24 15:36:13.000
1723,1-514223574,Completed-Closed,2012/04/24 15:36:15.000
1724,1-514311011,Accepted-In Progress,2011/04/07 15:10:06.000
1725,1-514311011,Accepted-In Progress,2012/04/24 15:15:41.000
1726,1-514311011,Completed-Closed,2012/04/24 15:15:43.000
1730,1-514618724,Accepted-Wait,2011/04/11 10:18:36.000
1729,1-514618724,Accepted-In Progress,2011/04/08 11:57:43.000
1727,1-514618724,Completed-Closed,2012/02/21 10:31:26.000
1728,1-514618724,Accepted-In Progress,2012/02/21 10:22:27.000
1731,1-514712116,Accepted-In Progress,2011/04/08 13:23:18.000
1732,1-514712116,Accepted-In Progress,2012/04/24 15:16:44.000
1733,1-514712116,Completed-Closed,2012/04/24 15:16:46.000
1734,1-514832700,Accepted-In Progress,2011/04/08 17:37:57.000
1735,1-514832700,Accepted-Assigned,2012/03/28 13:12:38.000
1736,1-514832700,Accepted-In Progress,2012/04/11 16:37:55.000
1737,1-514832700,Completed-Closed,2012/04/11 16:37:59.000
1738,1-515461174,Accepted-In Progress,2011/04/11 15:56:28.000
1739,1-515461174,Accepted-Assigned,2011/12/13 10:21:26.000
1740,1-515461174,Accepted-Wait,2012/02/08 22:09:00.000
1741,1-515461174,Completed-Closed,2012/03/26 09:27:45.000
1745,1-515617964,Queued-Awaiting Assignment,2011/04/14 17:44:52.000
1744,1-515617964,Accepted-In Progress,2011/04/11 21:53:58.000
1742,1-515617964,Completed-Closed,2012/02/15 12:01:31.000
1743,1-515617964,Accepted-In Progress,2012/02/15 11:58:47.000
1754,1-515834995,Accepted-In Progress,2011/07/28 15:43:00.000
1746,1-515834995,Accepted-In Progress,2011/08/29 16:16:58.000
1747,1-515834995,Accepted-Assigned,2011/10/20 10:17:17.000
1748,1-515834995,Accepted-In Progress,2011/11/16 12:11:15.000
1749,1-515834995,Accepted-Wait,2011/11/16 12:11:32.000
1750,1-515834995,Accepted-In Progress,2011/11/29 14:19:41.000
1751,1-515834995,Accepted-In Progress,2011/04/12 12:53:10.000
1752,1-515834995,Accepted-Wait,2011/04/12 12:59:32.000
1753,1-515834995,Accepted-Assigned,2011/07/04 11:41:45.000
1755,1-515834995,Accepted-Wait,2011/12/13 14:43:10.000
1756,1-515834995,Completed-Closed,2012/02/23 09:03:18.000
1762,1-515873671,Accepted-In Progress,2012/01/23 15:42:08.000
1761,1-515873671,Queued-Awaiting Assignment,2011/04/12 14:24:29.000
1760,1-515873671,Accepted-In Progress,2011/04/12 14:24:13.000
1757,1-515873671,Completed-Closed,2012/01/27 16:01:47.000
1758,1-515873671,Accepted-In Progress,2012/01/27 16:01:45.000
1759,1-515873671,Queued-Awaiting Assignment,2012/01/23 16:04:38.000
1772,1-516141293,Accepted-In Progress,2011/07/06 16:43:12.000
1773,1-516141293,Queued-Awaiting Assignment,2011/04/13 01:10:31.000
1771,1-516141293,Accepted-In Progress,2011/07/06 16:55:39.000
1775,1-516141293,Queued-Awaiting Assignment,2011/07/06 16:43:11.000
1776,1-516141293,Accepted-In Progress,2011/04/13 01:08:38.000
1774,1-516141293,Queued-Awaiting Assignment,2011/04/15 18:44:49.000
1770,1-516141293,Accepted-In Progress,2011/07/06 16:55:50.000
1764,1-516141293,Queued-Awaiting Assignment,2011/07/06 17:01:51.000
1768,1-516141293,Accepted-Assigned,2012/03/14 06:21:35.000
1767,1-516141293,Completed-Closed,2012/03/16 15:47:56.000
1766,1-516141293,Accepted-In Progress,2012/01/11 08:12:14.000
1765,1-516141293,Accepted-In Progress,2011/08/11 10:40:13.000
1769,1-516141293,Accepted-In Progress,2012/03/16 15:45:10.000
1763,1-516141293,Accepted-Assigned,2011/08/11 11:15:33.000
1777,1-516860557,Accepted-In Progress,2011/04/14 13:59:47.000
1778,1-516860557,Accepted-In Progress,2012/02/21 15:31:53.000
1779,1-516860557,Completed-Closed,2012/02/21 15:31:54.000
1785,1-517002080,Accepted-In Progress,2011/04/14 17:10:44.000
1783,1-517002080,Queued-Awaiting Assignment,2011/04/14 15:38:58.000
